Timestamp, Sequence Number, SubPoint Number, Vertix Number, Comment, X, Y, Intended X, Intended Y, Scan Velocity, Laser State, Laser Rep. Rate, Spot Type, Spot Size, Spot Angle, MFC1, MFC2, Cell Pressure, Fluence At Sample
2024-11-11 15:07:01.484,94,1,,210e,23506,53791,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:07:01.484,,,,,23506,53791,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:07:01.484,,,,,23506,53791,23506,53791,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:07:01.547,,,,,23506,53791,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:07:46.889,,,,,23506,53791,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:08:08.540,95,1,,215a,25954,66104,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:08:08.540,,,,,25954,66104,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:08:08.540,,,,,25954,66104,25954,66104,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:08:08.603,,,,,25954,66104,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:08:53.921,,,,,25954,66104,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:09:14.510,96,1,,215b,25885,66133,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:09:14.510,,,,,25885,66133,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:09:14.510,,,,,25885,66133,25885,66133,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:09:14.588,,,,,25885,66133,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:09:59.906,,,,,25885,66133,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:10:20.480,97,1,,215c,25808,66165,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:10:20.480,,,,,25808,66165,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:10:20.480,,,,,25808,66165,25808,66165,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:10:20.558,,,,,25808,66165,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:11:05.923,,,,,25808,66165,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:11:26.497,98,1,,215d,25583,66383,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:11:26.497,,,,,25583,66383,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:11:26.497,,,,,25583,66383,25583,66383,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:11:26.591,,,,,25583,66383,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:12:11.956,,,,,25583,66383,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:12:34.623,99,1,,211a,30950,42359,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:12:34.623,,,,,30950,42359,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:12:34.623,,,,,30950,42359,30950,42359,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:12:34.686,,,,,30950,42359,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:13:20.004,,,,,30950,42359,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:13:40.563,100,1,,211b,30871,42365,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:13:40.563,,,,,30871,42365,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:13:40.563,,,,,30871,42365,30871,42365,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:13:40.625,,,,,30871,42365,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:14:26.069,,,,,30871,42365,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:14:46.627,101,1,,211c,30766,42363,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:14:46.627,,,,,30766,42363,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:14:46.627,,,,,30766,42363,30766,42363,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:14:46.689,,,,,30766,42363,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:15:32.086,,,,,30766,42363,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:15:52.691,102,1,,211 borde homogeneo1,30678,42273,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:15:52.691,,,,,30678,42273,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:15:52.691,,,,,30678,42273,30678,42273,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:15:52.754,,,,,30678,42273,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:16:38.103,,,,,30678,42273,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:16:58.818,103,1,,211 borde homogeneo2,31078,42253,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:16:58.818,,,,,31078,42253,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:16:58.818,,,,,31078,42253,31078,42253,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:16:58.927,,,,,31078,42253,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:17:44.155,,,,,31078,42253,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:18:04.979,104,1,,211 borde homogeneo3,31123,42371,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:18:04.979,,,,,31123,42371,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:18:04.979,,,,,31123,42371,31123,42371,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:18:05.057,,,,,31123,42371,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:18:50.282,,,,,31123,42371,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:19:11.152,105,1,,216a,28583,42234,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:19:11.152,,,,,28583,42234,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:19:11.152,,,,,28583,42234,28583,42234,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:19:11.230,,,,,28583,42234,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:19:56.486,,,,,28583,42234,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:20:17.092,106,1,,216c,28515,42317,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:20:17.092,,,,,28515,42317,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:20:17.092,,,,,28515,42317,28515,42317,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:20:17.216,,,,,28515,42317,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:21:02.504,,,,,28515,42317,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:21:22.968,107,1,,216d,28431,42367,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:21:22.968,,,,,28431,42367,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:21:22.968,,,,,28431,42367,28431,42367,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:21:23.031,,,,,28431,42367,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:22:08.271,,,,,28431,42367,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:22:28.918,108,1,,218a,28707,42177,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:22:28.918,,,,,28707,42177,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:22:28.918,,,,,28707,42177,28707,42177,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:22:29.011,,,,,28707,42177,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:23:14.247,,,,,28707,42177,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:23:34.841,109,1,,220c,28883,42178,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:23:34.841,,,,,28883,42178,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:23:34.841,,,,,28883,42178,28883,42178,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:23:34.919,,,,,28883,42178,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:24:20.311,,,,,28883,42178,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:24:40.733,110,1,,180d,28623,42152,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:24:40.733,,,,,28623,42152,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:24:40.733,,,,,28623,42152,28623,42152,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:24:40.811,,,,,28623,42152,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:25:26.016,,,,,28623,42152,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:25:46.438,111,1,,218e,28524,42178,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:25:46.438,,,,,28524,42178,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:25:46.438,,,,,28524,42178,28524,42178,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:25:46.625,,,,,28524,42178,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:26:31.861,,,,,28524,42178,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:26:52.330,112,1,,218f,28443,42192,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:26:52.330,,,,,28443,42192,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:26:52.330,,,,,28443,42192,28443,42192,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:26:52.408,,,,,28443,42192,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:27:37.659,,,,,28443,42192,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:27:58.238,113,1,,218h,28354,42132,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:27:58.238,,,,,28354,42132,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:27:58.238,,,,,28354,42132,28354,42132,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:27:58.301,,,,,28354,42132,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:28:43.536,,,,,28354,42132,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:29:04.115,114,1,,216e,28350,42408,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:29:04.115,,,,,28350,42408,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:29:04.115,,,,,28350,42408,28350,42408,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:29:04.240,,,,,28350,42408,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:29:49.459,,,,,28350,42408,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:30:11.476,115,1,,207a-1,25424,60063,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:30:11.476,,,,,25424,60063,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:30:11.476,,,,,25424,60063,25424,60063,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:30:11.554,,,,,25424,60063,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:30:56.805,,,,,25424,60063,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:31:17.383,116,1,,207a-2,25373,60132,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:31:17.383,,,,,25373,60132,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:31:17.383,,,,,25373,60132,25373,60132,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:31:17.478,,,,,25373,60132,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:32:02.713,,,,,25373,60132,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:32:23.229,117,1,,207a-3,25497,60157,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:32:23.229,,,,,25497,60157,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:32:23.229,,,,,25497,60157,25497,60157,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:32:23.291,,,,,25497,60157,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:33:08.612,,,,,25497,60157,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:33:29.279,118,1,,207a-4,25372,60343,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:33:29.279,,,,,25372,60343,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:33:29.279,,,,,25372,60343,25372,60343,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:33:29.357,,,,,25372,60343,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:34:14.645,,,,,25372,60343,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:34:35.234,119,1,,207a-5,25443,60518,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:34:35.234,,,,,25443,60518,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:34:35.234,,,,,25443,60518,25443,60518,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:34:35.312,,,,,25443,60518,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:35:20.693,,,,,25443,60518,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:35:41.252,120,1,,207 borde homogeneo-1,25397,60239,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:35:41.252,,,,,25397,60239,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:35:41.252,,,,,25397,60239,25397,60239,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:35:41.330,,,,,25397,60239,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:36:26.742,,,,,25397,60239,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:36:47.269,121,1,,207 borde homogeneo-2,25532,60225,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:36:47.269,,,,,25532,60225,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:36:47.269,,,,,25532,60225,25532,60225,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:36:47.441,,,,,25532,60225,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:37:32.736,,,,,25532,60225,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:37:53.315,122,1,,207 borde homogeneo-3,25485,60565,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:37:53.315,,,,,25485,60565,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:37:53.315,,,,,25485,60565,25485,60565,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:37:53.377,,,,,25485,60565,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:38:38.754,,,,,25485,60565,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:38:59.317,123,1,,207 borde poroso-1,25408,60427,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:38:59.317,,,,,25408,60427,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:38:59.317,,,,,25408,60427,25408,60427,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:38:59.379,,,,,25408,60427,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:39:44.818,,,,,25408,60427,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:40:05.334,124,1,,207 borde poroso-2,25456,60390,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:40:05.334,,,,,25456,60390,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:40:05.334,,,,,25456,60390,25456,60390,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:40:05.459,,,,,25456,60390,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:40:50.866,,,,,25456,60390,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:41:13.133,125,1,,212a,33529,39190,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:41:13.133,,,,,33529,39190,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:41:13.133,,,,,33529,39190,33529,39190,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:41:13.226,,,,,33529,39190,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:41:58.477,,,,,33529,39190,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:42:19.196,126,1,,212b,33915,39044,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:42:19.196,,,,,33915,39044,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:42:19.196,,,,,33915,39044,33915,39044,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:42:19.275,,,,,33915,39044,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:43:04.509,,,,,33915,39044,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:43:24.932,127,1,,212 nucleo poroso-1,33731,38974,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:43:24.932,,,,,33731,38974,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:43:24.932,,,,,33731,38974,33731,38974,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:43:25.010,,,,,33731,38974,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:44:10.292,,,,,33731,38974,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:44:30.886,128,1,,212 nucleo poroso-2,33666,38848,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:44:30.886,,,,,33666,38848,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:44:30.886,,,,,33666,38848,33666,38848,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:44:30.964,,,,,33666,38848,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:45:16.183,,,,,33666,38848,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:45:39.824,129,1,,MERCEDITA-5,70538,13632,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:45:39.824,,,,,70538,13632,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:45:39.824,,,,,70538,13632,70538,13632,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:45:39.949,,,,,70538,13632,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:46:25.168,,,,,70538,13632,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:46:45.809,130,1,,MERCEDITA-6,70537,13547,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:46:45.809,,,,,70537,13547,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:46:45.809,,,,,70537,13547,70537,13547,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:46:45.872,,,,,70537,13547,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:47:31.232,,,,,70537,13547,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:47:57.914,131,1,,BHVO-2G-5,13634,85207,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:47:57.914,,,,,13634,85207,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:47:57.914,,,,,13634,85207,13634,85207,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:47:57.976,,,,,13634,85207,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:48:43.388,,,,,13634,85207,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:49:03.821,132,1,,BHVO-2G-6,13550,85226,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:49:03.821,,,,,13550,85226,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:49:03.821,,,,,13550,85226,13550,85226,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:49:03.883,,,,,13550,85226,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:49:49.123,,,,,13550,85226,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:50:11.618,133,1,,BCR2G-5,36456,83975,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:50:11.618,,,,,36456,83975,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:50:11.618,,,,,36456,83975,36456,83975,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:50:11.759,,,,,36456,83975,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:50:56.968,,,,,36456,83975,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:51:17.494,134,1,,BCR2G-6,36500,84114,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:51:17.494,,,,,36500,84114,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:51:17.494,,,,,36500,84114,36500,84114,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:51:17.557,,,,,36500,84114,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:52:02.734,,,,,36500,84114,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:52:25.151,135,1,,GSC-1G-5,58044,83183,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:52:25.151,,,,,58044,83183,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:52:25.151,,,,,58044,83183,58044,83183,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:52:25.214,,,,,58044,83183,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:53:10.516,,,,,58044,83183,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:53:31.465,136,1,,GSC-1G-6,57943,83191,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:53:31.465,,,,,57943,83191,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:53:31.465,,,,,57943,83191,57943,83191,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:53:31.558,,,,,57943,83191,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:54:16.845,,,,,57943,83191,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:54:39.387,137,1,,GSE-1G-5,79594,82617,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:54:39.387,,,,,79594,82617,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:54:39.387,,,,,79594,82617,79594,82617,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:54:39.450,,,,,79594,82617,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:55:24.658,,,,,79594,82617,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:55:45.232,138,1,,GSE-1G-6,79558,82523,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:55:45.232,,,,,79558,82523,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:55:45.232,,,,,79558,82523,79558,82523,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:55:45.310,,,,,79558,82523,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:56:30.612,,,,,79558,82523,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:56:57.013,139,1,,NIST-610-7,42143,12633,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:56:57.013,,,,,42143,12633,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:56:57.013,,,,,42143,12633,42143,12633,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:56:57.138,,,,,42143,12633,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:57:42.407,,,,,42143,12633,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:58:02.902,140,1,,NIST-610-8,42005,12518,,,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:58:02.902,,,,,42005,12518,,,5,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:58:02.902,,,,,42005,12518,42005,12518,,Off,0,Manual: B,50,0,0,0,0,
2024-11-11 15:58:03.043,,,,,42005,12518,,,,On,10,Manual: B,50,0,0,0,0,
2024-11-11 15:58:48.267,,,,,42005,12518,,,,Off,0,Manual: B,50,0,0,0,0,
