Timestamp, Sequence Number, SubPoint Number, Vertix Number, Comment, X(um), Y(um), Intended X(um), Intended Y(um), Scan Velocity (um/s), Laser State, Laser Rep. Rate (Hz), Spot Type, Spot Size (um), Spot Angle (deg), MFC1 (ml/min), MFC2 (ml/min), Cell Pressure (kPa), Z(um), Laser Mode, Laser HV (kV), Laser Energy (mJ), On-Sample Fluence (J.cm⁻²)
2025-06-16 14:03:54.648,,,,,29315,97574,,,,Off,0,Wheel,30.0,0,380,0.08,2.8,1947.0,ATL_EGY,1.000,4.212,6.828
2025-06-16 14:03:54.946,47,1,,HG2466 Py5,29473,97494,,,,Off,0,Wheel,30.0,0,380,0.08,2.9,1947.0,ATL_EGY,1.000,4.225,6.842
2025-06-16 14:03:55.114,,,,,29639,97411,,,10000.000,Off,0,Wheel,30.0,0,380,0.08,2.9,1947.0,ATL_EGY,1.000,4.225,6.842
2025-06-16 14:03:55.278,,,,,29640,97410,29640,97410,,Off,0,Wheel,30.0,0,380,0.09,2.9,1947.0,ATL_EGY,1.000,4.225,6.842
2025-06-16 14:04:41.560,,,,,29640,97410,,,,On,5.00,Wheel,30.0,0,380,0.09,2.8,1947.0,ATL_EGY,1.000,4.200,6.814
2025-06-16 14:05:41.565,,,,,29640,97410,,,,Off,0,Wheel,30.0,0,381,0.09,2.8,1947.0,ATL_EGY,1.000,4.200,6.814
2025-06-16 14:05:41.847,48,1,,HG2466 Py6,29663,97301,,,,Off,0,Wheel,30.0,0,381,0.09,2.9,1947.0,ATL_EGY,1.000,4.212,6.828
2025-06-16 14:05:42.129,,,,,29772,96783,,,10000.000,Off,0,Wheel,30.0,0,380,0.09,2.9,1947.0,ATL_EGY,1.000,4.212,6.828
2025-06-16 14:05:42.289,,,,,29780,96746,29780,96746,,Off,0,Wheel,30.0,0,380,0.08,2.9,1947.0,ATL_EGY,1.000,4.212,6.828
2025-06-16 14:06:28.584,,,,,29780,96746,,,,On,5.00,Wheel,30.0,0,380,0.09,2.9,1947.0,ATL_EGY,1.000,4.300,6.929
2025-06-16 14:07:28.590,,,,,29780,96746,,,,Off,0,Wheel,30.0,0,380,0.10,2.8,1947.0,ATL_EGY,1.000,4.187,6.799
2025-06-16 14:07:29.511,49,1,,HG2466 Po3,29165,97628,,,,Off,0,Wheel,30.0,0,380,0.09,2.8,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:07:29.561,,,,,29165,97628,,,10000.000,Off,0,Wheel,30.0,0,380,0.09,2.8,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:07:29.710,,,,,29165,97628,29165,97628,,Off,0,Wheel,30.0,0,379,0.09,2.8,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:08:15.918,,,,,29165,97628,,,,On,5.00,Wheel,40.0,0,380,0.07,2.9,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:09:15.924,,,,,29165,97628,,,,Off,0,Wheel,40.0,0,381,0.09,3.1,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:09:16.552,50,1,,HG2466 Po4,29149,97459,,,,Off,0,Wheel,40.0,0,381,0.10,2.9,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:09:16.634,,,,,29149,97459,,,10000.000,Off,0,Wheel,40.0,0,380,0.10,2.9,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:09:16.762,,,,,29149,97459,29149,97459,,Off,0,Wheel,40.0,0,380,0.10,2.9,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:10:02.986,,,,,29149,97459,,,,On,5.00,Wheel,40.0,0,381,0.10,2.9,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:11:02.990,,,,,29149,97459,,,,Off,0,Wheel,40.0,0,380,0.10,3.0,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:11:03.448,51,1,,HG2466 Cp1,29529,97667,,,,Off,0,Wheel,40.0,0,380,0.10,2.9,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:11:03.528,,,,,29581,97695,,,10000.000,Off,0,Wheel,40.0,0,380,0.09,2.9,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:11:03.722,,,,,29584,97697,29584,97697,,Off,0,Wheel,40.0,0,380,0.09,2.9,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:11:49.958,,,,,29584,97697,,,,On,5.00,Wheel,40.0,0,380,0.09,3.0,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:12:49.975,,,,,29584,97697,,,,Off,0,Wheel,40.0,0,380,0.08,2.7,1947.0,ATL_EGY,1.000,4.187,6.644
2025-06-16 14:12:50.353,52,1,,HG2466 Cp2,29627,97586,,,,Off,0,Wheel,40.0,0,380,0.08,2.8,1947.0,ATL_EGY,1.000,4.187,6.644
2025-06-16 14:12:50.487,,,,,29627,97586,,,10000.000,Off,0,Wheel,40.0,0,380,0.09,2.8,1947.0,ATL_EGY,1.000,4.187,6.644
2025-06-16 14:12:50.597,,,,,29627,97586,29627,97586,,Off,0,Wheel,40.0,0,379,0.09,2.8,1947.0,ATL_EGY,1.000,4.187,6.644
2025-06-16 14:13:36.850,,,,,29627,97586,,,,On,5.00,Wheel,40.0,0,381,0.07,2.9,1947.0,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:14:36.854,,,,,29627,97586,,,,Off,0,Wheel,40.0,0,380,0.09,2.8,1947.0,ATL_EGY,1.000,4.187,6.644
2025-06-16 14:14:53.755,53,1,,HG2466 Cp3,29384,97080,,,,Off,0,Wheel,40.0,0,381,0.10,2.9,1947.0,ATL_EGY,1.009,4.100,6.698
2025-06-16 14:14:53.817,,,,,29384,97080,,,10000.000,Off,0,Wheel,40.0,0,381,0.10,2.9,1947.0,ATL_EGY,1.009,4.100,6.698
2025-06-16 14:14:53.979,,,,,29384,97080,29384,97080,,Off,0,Wheel,40.0,0,381,0.10,2.9,1947.0,ATL_EGY,1.009,4.100,6.698
2025-06-16 14:15:40.243,,,,,29384,97080,,,,On,5.00,Wheel,30.0,0,379,0.09,2.8,1947.0,ATL_EGY,1.010,4.200,6.814
2025-06-16 14:16:40.247,,,,,29384,97080,,,,Off,0,Wheel,30.0,0,380,0.08,3.0,1947.0,ATL_EGY,1.000,4.212,6.828
2025-06-16 14:16:41.053,54,1,,STDGL3,31408,94689,,,,Off,0,Wheel,30.0,0,380,0.09,3.0,2011.7,ATL_EGY,1.000,4.212,6.672
2025-06-16 14:16:41.107,,,,,31654,94301,,,10000.000,Off,0,Wheel,30.0,0,380,0.09,3.0,2011.7,ATL_EGY,1.000,4.212,6.672
2025-06-16 14:16:50.746,,,,,72402,17542,72402,17542,,Off,0,Wheel,30.0,0,380,0.09,3.0,2011.7,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:17:36.593,,,,,72402,17542,,,,On,5.00,Wheel,40.0,0,381,0.08,3.0,2011.7,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:18:36.599,,,,,72402,17542,,,,Off,0,Wheel,40.0,0,381,0.10,3.1,2011.7,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:18:37.175,55,1,,STDGL3,73523,17703,,,,Off,0,Wheel,40.0,0,381,0.10,3.1,2011.7,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:18:37.224,,,,,73762,17727,,,10000.000,Off,0,Wheel,40.0,0,382,0.10,3.1,2011.7,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:18:38.235,,,,,76105,17998,76105,17998,,Off,0,Wheel,40.0,0,380,0.10,3.1,2011.7,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:19:24.079,,,,,76105,17998,,,,On,5.00,Wheel,40.0,0,380,0.09,3.0,2011.7,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:20:24.083,,,,,76105,17998,,,,Off,0,Wheel,40.0,0,380,0.09,3.0,2011.7,ATL_EGY,1.000,4.150,6.601
2025-06-16 14:20:24.841,56,1,,Po724,78036,17313,,,,Off,0,Wheel,40.0,0,380,0.09,2.9,1968.2,ATL_EGY,1.000,4.150,6.601
2025-06-16 14:20:24.922,,,,,78565,17208,,,10000.000,Off,0,Wheel,40.0,0,380,0.08,2.9,1968.2,ATL_EGY,1.000,4.150,6.601
2025-06-16 14:20:29.079,,,,,109048,12576,109048,12576,,Off,0,Wheel,40.0,0,381,0.09,2.9,1968.2,ATL_EGY,1.000,4.175,6.630
2025-06-16 14:21:14.925,,,,,109048,12576,,,,On,5.00,Wheel,40.0,0,380,0.08,2.9,1968.2,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:22:14.931,,,,,109048,12576,,,,Off,0,Wheel,40.0,0,380,0.09,3.0,1968.2,ATL_EGY,1.000,4.225,6.686
2025-06-16 14:22:15.584,57,1,,Po724,108040,13726,,,,Off,0,Wheel,40.0,0,381,0.09,3.0,1968.2,ATL_EGY,1.000,4.225,6.686
2025-06-16 14:22:15.672,,,,,107848,13945,,,10000.000,Off,0,Wheel,40.0,0,380,0.09,3.1,1968.2,ATL_EGY,1.000,4.225,6.686
2025-06-16 14:22:15.993,,,,,107664,14154,107664,14154,,Off,0,Wheel,40.0,0,381,0.09,3.0,1968.2,ATL_EGY,1.000,4.225,6.686
2025-06-16 14:23:01.837,,,,,107664,14154,,,,On,5.00,Wheel,40.0,0,379,0.10,2.9,1968.2,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:24:01.841,,,,,107664,14154,,,,Off,0,Wheel,40.0,0,379,0.10,3.0,1968.2,ATL_EGY,1.000,4.187,6.644
2025-06-16 14:24:02.477,58,1,,Peru Py,106209,13692,,,,Off,0,Wheel,40.0,0,380,0.10,3.0,2011.7,ATL_EGY,1.000,4.175,6.630
2025-06-16 14:24:02.547,,,,,105733,13609,,,10000.000,Off,0,Wheel,40.0,0,380,0.09,3.0,2011.7,ATL_EGY,1.000,4.175,6.630
2025-06-16 14:24:06.453,,,,,77963,10288,77963,10288,,Off,0,Wheel,40.0,0,380,0.09,2.9,2011.7,ATL_EGY,1.000,4.125,6.573
2025-06-16 14:24:52.291,,,,,77963,10288,,,,On,5.00,Wheel,40.0,0,380,0.09,3.0,2011.7,ATL_EGY,1.000,4.200,6.658
2025-06-16 14:25:52.297,,,,,77963,10288,,,,Off,0,Wheel,40.0,0,381,0.10,3.0,2011.7,ATL_EGY,1.000,4.212,6.672
2025-06-16 14:25:53.220,59,1,,Peru Py,77802,9660,,,,Off,0,Wheel,40.0,0,380,0.10,3.0,2011.7,ATL_EGY,1.000,4.212,6.828
2025-06-16 14:25:53.442,,,,,77802,9660,,,10000.000,Off,0,Wheel,40.0,0,380,0.10,3.0,2011.7,ATL_EGY,1.000,4.212,6.828
2025-06-16 14:25:53.577,,,,,77802,9660,77802,9660,,Off,0,Wheel,40.0,0,380,0.10,3.0,2011.7,ATL_EGY,1.000,4.212,6.828
2025-06-16 14:26:39.487,,,,,77802,9660,,,,On,5.00,Wheel,30.0,0,380,0.10,2.8,2011.7,ATL_EGY,1.000,4.200,6.814
2025-06-16 14:27:39.492,,,,,77802,9660,,,,Off,0,Wheel,30.0,0,380,0.10,2.9,2011.7,ATL_EGY,1.000,4.237,6.857
2025-06-16 14:28:06.668,60,1,,NIST610,81243,18461,,,,Off,0,Wheel,30.0,0,380,0.09,3.0,2011.0,ATL_EGY,1.080,5.200,7.750
2025-06-16 14:28:06.772,,,,,81243,18461,,,10000.000,Off,0,Wheel,30.0,0,381,0.09,3.0,2011.0,ATL_EGY,1.080,5.200,7.750
2025-06-16 14:28:06.892,,,,,81243,18461,81243,18461,,Off,0,Wheel,30.0,0,381,0.09,3.0,2011.0,ATL_EGY,1.080,5.200,7.750
2025-06-16 14:29:47.412,,,,,81243,18461,,,,On,10.00,Wheel,40.0,0,380,0.08,2.8,2011.0,ATL_EGY,1.080,5.300,7.855
2025-06-16 14:30:47.415,,,,,81243,18461,,,,Off,0,Wheel,40.0,0,380,0.08,2.7,2011.0,ATL_EGY,1.080,5.263,7.816
2025-06-16 14:30:47.769,61,1,,NIST610,81006,18590,,,,Off,0,Wheel,40.0,0,380,0.08,2.9,2011.7,ATL_EGY,1.080,5.250,7.803
2025-06-16 14:30:47.922,,,,,80633,18793,,,10000.000,Off,0,Wheel,40.0,0,380,0.08,2.9,2011.7,ATL_EGY,1.080,5.250,7.803
2025-06-16 14:30:48.251,,,,,80437,18900,80437,18900,,Off,0,Wheel,40.0,0,380,0.08,2.8,2011.7,ATL_EGY,1.080,5.250,7.803
2025-06-16 14:31:28.787,,,,,80437,18900,,,,On,10.00,Wheel,40.0,0,381,0.10,2.9,2011.7,ATL_EGY,1.070,5.300,7.855
2025-06-16 14:32:28.791,,,,,80437,18900,,,,Off,0,Wheel,40.0,0,380,0.09,2.9,2011.7,ATL_EGY,1.080,5.200,7.750
2025-06-16 14:32:29.301,62,1,,GSD-1G,80163,18085,,,,Off,0,Wheel,40.0,0,380,0.09,2.9,2011.7,ATL_EGY,1.080,5.187,7.737
2025-06-16 14:32:29.400,,,,,79999,17601,,,10000.000,Off,0,Wheel,40.0,0,380,0.09,2.8,2011.7,ATL_EGY,1.080,5.187,7.737
2025-06-16 14:32:30.551,,,,,79037,14601,79037,14601,,Off,0,Wheel,40.0,0,380,0.08,2.8,2011.7,ATL_EGY,1.080,5.175,7.724
2025-06-16 14:33:11.116,,,,,79037,14601,,,,On,10.00,Wheel,40.0,0,380,0.08,2.9,2011.7,ATL_EGY,1.080,5.200,7.750
2025-06-16 14:34:11.120,,,,,79037,14601,,,,Off,0,Wheel,40.0,0,380,0.10,2.8,2011.7,ATL_EGY,1.070,5.225,7.776
2025-06-16 14:34:11.592,63,1,,GSD-1G,79523,14314,,,,Off,0,Wheel,40.0,0,380,0.09,2.8,2011.7,ATL_EGY,1.070,5.225,7.776
2025-06-16 14:34:11.720,,,,,80003,14030,,,10000.000,Off,0,Wheel,40.0,0,380,0.09,2.8,2011.7,ATL_EGY,1.070,5.225,7.776
2025-06-16 14:34:12.344,,,,,80889,13507,80889,13507,,Off,0,Wheel,40.0,0,379,0.10,2.9,2011.7,ATL_EGY,1.070,5.225,7.776
2025-06-16 14:34:52.907,,,,,80889,13507,,,,On,10.00,Wheel,40.0,0,380,0.10,2.9,2011.7,ATL_EGY,1.070,5.200,7.750
2025-06-16 14:35:52.914,,,,,80889,13507,,,,Off,0,Wheel,40.0,0,380,0.10,2.9,2011.7,ATL_EGY,1.070,5.225,7.776
2025-06-16 14:36:18.880,64,1,,STDGL3,72451,17920,,,,Off,0,Wheel,40.0,0,380,0.10,3.0,2011.7,ATL_EGY,1.010,4.212,6.692
2025-06-16 14:36:19.091,,,,,72451,17920,,,10000.000,Off,0,Wheel,40.0,0,380,0.10,2.9,2011.7,ATL_EGY,1.010,4.212,6.692
2025-06-16 14:36:19.230,,,,,72451,17920,72451,17920,,Off,0,Wheel,40.0,0,380,0.10,3.0,2011.7,ATL_EGY,1.010,4.212,6.692
2025-06-16 14:36:59.753,,,,,72451,17920,,,,On,10.00,Wheel,40.0,0,380,0.10,2.9,2011.7,ATL_EGY,1.010,4.200,6.678
2025-06-16 14:37:59.760,,,,,72451,17920,,,,Off,0,Wheel,40.0,0,381,0.11,2.9,2011.7,ATL_EGY,1.005,4.263,6.748
2025-06-16 14:38:00.020,65,1,,STDGL3,72522,17913,,,,Off,0,Wheel,40.0,0,380,0.11,2.8,2011.7,ATL_EGY,1.004,4.250,6.734
2025-06-16 14:38:00.308,,,,,73330,17890,,,10000.000,Off,0,Wheel,40.0,0,380,0.11,2.9,2011.7,ATL_EGY,1.004,4.250,6.734
2025-06-16 14:38:01.527,,,,,76370,17828,76370,17828,,Off,0,Wheel,40.0,0,380,0.09,3.0,2011.7,ATL_EGY,1.003,4.237,6.720
2025-06-16 14:38:42.096,,,,,76370,17828,,,,On,10.00,Wheel,40.0,0,380,0.08,2.9,2011.7,ATL_EGY,1.000,4.200,6.678
2025-06-16 14:39:42.100,,,,,76370,17828,,,,Off,0,Wheel,40.0,0,380,0.11,2.7,2011.7,ATL_EGY,1.010,4.237,6.720
2025-06-16 14:39:42.304,66,1,,Po724,76412,17801,,,,Off,0,Wheel,40.0,0,380,0.10,2.7,1993.5,ATL_EGY,1.010,4.237,6.720
2025-06-16 14:39:42.365,,,,,76484,17753,,,10000.000,Off,0,Wheel,40.0,0,380,0.10,2.7,1972.4,ATL_EGY,1.010,4.237,6.720
2025-06-16 14:39:46.954,,,,,109564,12781,109564,12781,,Off,0,Wheel,40.0,0,381,0.09,3.1,1968.2,ATL_EGY,1.010,4.212,6.692
2025-06-16 14:40:27.554,,,,,109564,12781,,,,On,10.00,Wheel,40.0,0,379,0.09,2.8,1968.2,ATL_EGY,1.010,4.300,6.789
2025-06-16 14:41:27.560,,,,,109564,12781,,,,Off,0,Wheel,40.0,0,381,0.09,3.0,1968.2,ATL_EGY,1.010,4.200,6.678
2025-06-16 14:41:28.440,67,1,,Po724,108289,14028,,,,Off,0,Wheel,40.0,0,380,0.09,2.8,1968.2,ATL_EGY,1.010,4.212,6.692
2025-06-16 14:41:28.520,,,,,108289,14028,,,10000.000,Off,0,Wheel,40.0,0,380,0.09,2.9,1968.2,ATL_EGY,1.010,4.212,6.692
2025-06-16 14:41:28.662,,,,,108289,14028,108289,14028,,Off,0,Wheel,40.0,0,380,0.09,2.8,1968.2,ATL_EGY,1.010,4.212,6.692
2025-06-16 14:42:09.164,,,,,108289,14028,,,,On,10.00,Wheel,40.0,0,381,0.10,2.9,1968.2,ATL_EGY,1.010,4.200,6.678
2025-06-16 14:43:09.170,,,,,108289,14028,,,,Off,0,Wheel,40.0,0,380,0.09,3.0,1968.2,ATL_EGY,1.010,4.162,6.636
2025-06-16 14:43:35.723,68,1,,sp,23829,17849,,,,Off,0,Wheel,40.0,0,380,0.09,2.8,1994.0,ATL_EGY,1.090,5.187,6.955
2025-06-16 14:43:35.797,,,,,23829,17849,,,10000.000,Off,0,Wheel,40.0,0,380,0.09,2.8,1994.0,ATL_EGY,1.090,5.187,6.955
2025-06-16 14:43:35.959,,,,,23829,17849,23829,17849,,Off,0,Wheel,40.0,0,380,0.09,2.8,1994.0,ATL_EGY,1.090,5.187,6.955
2025-06-16 14:44:16.720,,,,,23829,17849,,,,On,10.00,Wheel,100.0,0,380,0.09,2.9,1994.0,ATL_EGY,1.090,5.200,6.967
2025-06-16 14:45:16.727,,,,,23829,17849,,,,Off,0,Wheel,100.0,0,380,0.08,2.8,1994.0,ATL_EGY,1.070,5.175,6.943
2025-06-16 14:45:17.639,69,1,,sp,22591,17783,,,,Off,0,Wheel,100.0,0,380,0.08,2.9,1994.0,ATL_EGY,1.070,5.187,6.955
2025-06-16 14:45:17.719,,,,,22591,17783,,,10000.000,Off,0,Wheel,100.0,0,381,0.09,2.9,1994.0,ATL_EGY,1.070,5.187,6.955
2025-06-16 14:45:17.837,,,,,22591,17783,22591,17783,,Off,0,Wheel,100.0,0,380,0.09,2.9,1994.0,ATL_EGY,1.070,5.187,6.955
2025-06-16 14:45:58.642,,,,,22591,17783,,,,On,10.00,Wheel,100.0,0,380,0.08,2.9,1994.0,ATL_EGY,1.070,5.200,6.967
2025-06-16 14:46:58.649,,,,,22591,17783,,,,Off,0,Wheel,100.0,0,380,0.09,2.9,1994.0,ATL_EGY,1.073,5.187,6.955
2025-06-16 14:46:59.151,70,1,,sp,22646,18134,,,,Off,0,Wheel,100.0,0,380,0.09,2.9,1994.0,ATL_EGY,1.074,5.187,6.955
2025-06-16 14:46:59.261,,,,,22646,18134,,,10000.000,Off,0,Wheel,100.0,0,380,0.09,2.9,1994.0,ATL_EGY,1.074,5.187,6.955
2025-06-16 14:46:59.423,,,,,22646,18134,22646,18134,,Off,0,Wheel,100.0,0,380,0.09,2.9,1994.0,ATL_EGY,1.074,5.187,6.955
2025-06-16 14:47:40.333,,,,,22646,18134,,,,On,10.00,Wheel,100.0,0,380,0.09,2.9,1994.0,ATL_EGY,1.080,5.200,6.967
2025-06-16 14:48:40.337,,,,,22646,18134,,,,Off,0,Wheel,100.0,0,379,0.09,2.8,1994.0,ATL_EGY,1.070,5.175,6.943
2025-06-16 14:48:40.667,71,1,,sp,22391,18164,,,,Off,0,Wheel,100.0,0,379,0.09,2.9,1994.0,ATL_EGY,1.070,5.175,6.943
2025-06-16 14:48:40.823,,,,,22009,18209,,,10000.000,Off,0,Wheel,100.0,0,379,0.09,2.9,1994.0,ATL_EGY,1.070,5.175,6.943
2025-06-16 14:48:41.119,,,,,21831,18230,21831,18230,,Off,0,Wheel,100.0,0,379,0.09,2.9,1994.0,ATL_EGY,1.070,5.175,6.943
2025-06-16 14:49:21.920,,,,,21831,18230,,,,On,10.00,Wheel,100.0,0,380,0.09,3.0,1994.0,ATL_EGY,1.070,5.200,6.967
2025-06-16 14:50:21.938,,,,,21831,18230,,,,Off,0,Wheel,100.0,0,381,0.10,3.0,1994.0,ATL_EGY,1.070,5.175,6.943
2025-06-16 14:50:22.184,72,1,,sp,21742,18165,,,,Off,0,Wheel,100.0,0,381,0.09,2.9,1994.0,ATL_EGY,1.070,5.187,6.955
2025-06-16 14:50:22.439,,,,,21183,17754,,,10000.000,Off,0,Wheel,100.0,0,381,0.09,2.8,1994.0,ATL_EGY,1.070,5.187,6.955
2025-06-16 14:50:22.764,,,,,21013,17630,21013,17630,,Off,0,Wheel,100.0,0,381,0.09,2.9,1994.0,ATL_EGY,1.070,5.187,6.955
2025-06-16 14:51:03.585,,,,,21013,17630,,,,On,10.00,Wheel,100.0,0,380,0.09,2.8,1994.0,ATL_EGY,1.070,5.200,6.967
2025-06-16 14:52:03.588,,,,,21013,17630,,,,Off,0,Wheel,100.0,0,380,0.08,2.9,1994.0,ATL_EGY,1.080,5.175,6.943
2025-06-16 14:52:04.472,73,1,,sp,19215,17624,,,,Off,0,Wheel,100.0,0,380,0.09,2.9,1994.0,ATL_EGY,1.080,5.187,6.955
2025-06-16 14:52:04.583,,,,,19187,17623,,,10000.000,Off,0,Wheel,100.0,0,380,0.09,2.9,1994.0,ATL_EGY,1.080,5.187,6.955
2025-06-16 14:52:04.744,,,,,19187,17623,19187,17623,,Off,0,Wheel,100.0,0,381,0.09,3.0,1994.0,ATL_EGY,1.080,5.187,6.955
2025-06-16 14:52:45.557,,,,,19187,17623,,,,On,10.00,Wheel,100.0,0,380,0.09,2.8,1994.0,ATL_EGY,1.080,5.200,6.967
2025-06-16 14:53:45.561,,,,,19187,17623,,,,Off,0,Wheel,100.0,0,381,0.09,2.7,1994.0,ATL_EGY,1.080,5.162,6.932
